support,itemsets
0.028666666666666667,"frozenset({'Beer', 'Wheat bread and rolls, white (refined flour)'})"
0.05,"frozenset({'Beer', 'Wheat flour white'})"
0.023333333333333334,"frozenset({'Wine, red', 'Beer'})"
0.0385,"frozenset({'Beer', 'Yeast cultures, STATE= Tablets, RACSOURCE= Barley grains'})"
0.025,"frozenset({'Biscuits, sweet, plain', 'Breadcrumbs, QUAL= White/refined'})"
0.031166666666666665,"frozenset({'Butter', 'Biscuits, sweet, plain'})"
0.024,"frozenset({'Calf fresh meat, PROCESS= Raw, no heat treatment', 'Biscuits, sweet, plain'})"
0.0435,"frozenset({'Carrots, PROCESS= Raw, no heat treatment', 'Biscuits, sweet, plain'})"
0.028833333333333332,"frozenset({'Cavendishes, PROCESS= Unprocessed', 'Biscuits, sweet, plain'})"
0.030833333333333334,"frozenset({'Celery leaves', 'Biscuits, sweet, plain'})"
0.07083333333333333,"frozenset({'Cheese, parmigiano reggiano, PROCESS= Grating', 'Biscuits, sweet, plain'})"
0.1095,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Biscuits, sweet, plain'})"
0.023166666666666665,"frozenset({'Cooked pork ham', 'Biscuits, sweet, plain'})"
0.043166666666666666,"frozenset({'Cow milk, semi skimmed (half fat)', 'Biscuits, sweet, plain'})"
0.07133333333333333,"frozenset({'Biscuits, sweet, plain', 'Cow milk, whole'})"
0.035166666666666666,"frozenset({'Cow, ox or bull fresh meat, PARTCON= Including visible fat, PROCESS= Raw, no heat treatment', 'Biscuits, sweet, plain'})"
0.08066666666666666,"frozenset({'Dried durum pasta', 'Biscuits, sweet, plain'})"
0.08,"frozenset({'Garlic, PROCESS= Raw, no heat treatment', 'Biscuits, sweet, plain'})"
0.041166666666666664,"frozenset({'Globe tomato, PROCESS= Raw, no heat treatment', 'Biscuits, sweet, plain'})"
0.024166666666666666,"frozenset({'Ham, pork', 'Biscuits, sweet, plain'})"
0.056666666666666664,"frozenset({'Biscuits, sweet, plain', 'Hen eggs, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.027666666666666666,"frozenset({'Juice, lemon', 'Biscuits, sweet, plain'})"
0.0505,"frozenset({'Biscuits, sweet, plain', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.049666666666666665,"frozenset({'Biscuits, sweet, plain', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.0305,"frozenset({'Biscuits, sweet, plain', 'Meat extract'})"
0.04,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Biscuits, sweet, plain'})"
0.0985,"frozenset({'Natural mineral water', 'Biscuits, sweet, plain'})"
0.142,"frozenset({'Biscuits, sweet, plain', 'Olive oil, virgin or extra-virgin'})"
0.09083333333333334,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Biscuits, sweet, plain'})"
0.020166666666666666,"frozenset({'Oranges, PROCESS= Unprocessed', 'Biscuits, sweet, plain'})"
0.06716666666666667,"frozenset({'Parsley', 'Biscuits, sweet, plain'})"
0.023166666666666665,"frozenset({'Pears, PROCESS= Unprocessed', 'Biscuits, sweet, plain'})"
0.0425,"frozenset({'Plum tomato, PROCESS= Raw, no heat treatment', 'Biscuits, sweet, plain'})"
0.05366666666666667,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Biscuits, sweet, plain'})"
0.021,"frozenset({'Biscuits, sweet, plain', 'Rice grain, polished, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.022166666666666668,"frozenset({'Seed oils, GEN= Unspecified', 'Biscuits, sweet, plain'})"
0.11683333333333333,"frozenset({'Biscuits, sweet, plain', 'Sucrose (common sugar)'})"
0.05616666666666666,"frozenset({'Tap water', 'Biscuits, sweet, plain'})"
0.027833333333333335,"frozenset({'Biscuits, sweet, plain', 'Tea infusion (black, white), QUAL= Without added sugar'})"
0.027,"frozenset({'Vinegar, wine', 'Biscuits, sweet, plain'})"
0.037,"frozenset({'Biscuits, sweet, plain', 'Wheat bread and rolls, semi-brown'})"
0.06866666666666667,"frozenset({'Biscuits, sweet, plain', 'Wheat bread and rolls, white (refined flour)'})"
0.05466666666666667,"frozenset({'Wheat flour white', 'Biscuits, sweet, plain'})"
0.04033333333333333,"frozenset({'Wine, red', 'Biscuits, sweet, plain'})"
0.03883333333333333,"frozenset({'Wine, white', 'Biscuits, sweet, plain'})"
0.021166666666666667,"frozenset({'Cheese, parmigiano reggiano, PROCESS= Grating', 'Biscuits, sweet, plain, INGRED= Cocoa powder'})"
0.025333333333333333,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Biscuits, sweet, plain, INGRED= Cocoa powder'})"
0.023,"frozenset({'Biscuits, sweet, plain, INGRED= Cocoa powder', 'Cow milk, whole'})"
0.024333333333333332,"frozenset({'Dried durum pasta', 'Biscuits, sweet, plain, INGRED= Cocoa powder'})"
0.023166666666666665,"frozenset({'Garlic, PROCESS= Raw, no heat treatment', 'Biscuits, sweet, plain, INGRED= Cocoa powder'})"
0.027166666666666665,"frozenset({'Natural mineral water', 'Biscuits, sweet, plain, INGRED= Cocoa powder'})"
0.04083333333333333,"frozenset({'Biscuits, sweet, plain, INGRED= Cocoa powder', 'Olive oil, virgin or extra-virgin'})"
0.025166666666666667,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Biscuits, sweet, plain, INGRED= Cocoa powder'})"
0.035166666666666666,"frozenset({'Biscuits, sweet, plain, INGRED= Cocoa powder', 'Sucrose (common sugar)'})"
0.0245,"frozenset({'Biscuits, sweet, plain, PLACE= Food industry prepared', 'Olive oil, virgin or extra-virgin'})"
0.023333333333333334,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Biscuits, sweet, wheat wholemeal'})"
0.020666666666666667,"frozenset({'Natural mineral water', 'Biscuits, sweet, wheat wholemeal'})"
0.028166666666666666,"frozenset({'Biscuits, sweet, wheat wholemeal', 'Olive oil, virgin or extra-virgin'})"
0.0245,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Bitter-sweet chocolate'})"
0.021666666666666667,"frozenset({'Bitter-sweet chocolate', 'Natural mineral water'})"
0.03266666666666666,"frozenset({'Bitter-sweet chocolate', 'Olive oil, virgin or extra-virgin'})"
0.026,"frozenset({'Bitter-sweet chocolate', 'Sucrose (common sugar)'})"
0.021,"frozenset({'Celery leaves', 'Borlotti or other common beans (without pods), PROCESS= Raw, no heat treatment'})"
0.021666666666666667,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Borlotti or other common beans (without pods), PROCESS= Raw, no heat treatment'})"
0.0225,"frozenset({'Dried durum pasta', 'Borlotti or other common beans (without pods), PROCESS= Raw, no heat treatment'})"
0.031,"frozenset({'Borlotti or other common beans (without pods), PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.024666666666666667,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Borlotti or other common beans (without pods), PROCESS= Raw, no heat treatment'})"
0.020666666666666667,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Borlotti or other common beans (without pods), PROCESS= Raw, no heat treatment'})"
0.0225,"frozenset({'Borlotti or other common beans (without pods), PROCESS= Raw, no heat treatment', 'Sucrose (common sugar)'})"
0.0255,"frozenset({'Bottled drinking water', 'Butter'})"
0.03133333333333333,"frozenset({'Bottled drinking water', 'Carrots, PROCESS= Raw, no heat treatment'})"
0.024833333333333332,"frozenset({'Bottled drinking water', 'Celery leaves'})"
0.043333333333333335,"frozenset({'Bottled drinking water', 'Cheese, parmigiano reggiano, PROCESS= Grating'})"
0.087,"frozenset({'Bottled drinking water', 'Coffee espresso (beverage), QUAL= Without added sugar'})"
0.021666666666666667,"frozenset({'Bottled drinking water', 'Cooked pork ham'})"
0.030333333333333334,"frozenset({'Bottled drinking water', 'Cow milk, semi skimmed (half fat)'})"
0.051166666666666666,"frozenset({'Bottled drinking water', 'Cow milk, whole'})"
0.0255,"frozenset({'Bottled drinking water', 'Cow, ox or bull fresh meat, PARTCON= Including visible fat, PROCESS= Raw, no heat treatment'})"
0.057666666666666665,"frozenset({'Bottled drinking water', 'Dried durum pasta'})"
0.05333333333333334,"frozenset({'Garlic, PROCESS= Raw, no heat treatment', 'Bottled drinking water'})"
0.034833333333333334,"frozenset({'Bottled drinking water', 'Globe tomato, PROCESS= Raw, no heat treatment'})"
0.020833333333333332,"frozenset({'Bottled drinking water', 'Ham, pork'})"
0.044333333333333336,"frozenset({'Bottled drinking water', 'Hen eggs, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.020166666666666666,"frozenset({'Bottled drinking water', 'Juice, lemon'})"
0.0385,"frozenset({'Bottled drinking water', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.03883333333333333,"frozenset({'Bottled drinking water', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.0215,"frozenset({'Bottled drinking water', 'Meat extract'})"
0.033,"frozenset({'Bottled drinking water', 'Mozzarella, RACSOURCE= Cow milk'})"
0.053,"frozenset({'Bottled drinking water', 'Natural mineral water'})"
0.10833333333333334,"frozenset({'Bottled drinking water', 'Olive oil, virgin or extra-virgin'})"
0.0645,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Bottled drinking water'})"
0.045,"frozenset({'Bottled drinking water', 'Parsley'})"
0.031,"frozenset({'Bottled drinking water', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.04,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Bottled drinking water'})"
0.08466666666666667,"frozenset({'Bottled drinking water', 'Sucrose (common sugar)'})"
0.03,"frozenset({'Bottled drinking water', 'Tap water'})"
0.029666666666666668,"frozenset({'Bottled drinking water', 'Wheat bread and rolls, semi-brown'})"
0.049833333333333334,"frozenset({'Bottled drinking water', 'Wheat bread and rolls, white (refined flour)'})"
0.043166666666666666,"frozenset({'Bottled drinking water', 'Wheat flour white'})"
0.03133333333333333,"frozenset({'Bottled drinking water', 'Wine, red'})"
0.030666666666666665,"frozenset({'Wine, white', 'Bottled drinking water'})"
0.0355,"frozenset({'Butter', 'Breadcrumbs, QUAL= White/refined'})"
0.030333333333333334,"frozenset({'Calf fresh meat, PROCESS= Raw, no heat treatment', 'Breadcrumbs, QUAL= White/refined'})"
0.041666666666666664,"frozenset({'Carrots, PROCESS= Raw, no heat treatment', 'Breadcrumbs, QUAL= White/refined'})"
0.03166666666666667,"frozenset({'Cavendishes, PROCESS= Unprocessed', 'Breadcrumbs, QUAL= White/refined'})"
0.028166666666666666,"frozenset({'Celery leaves', 'Breadcrumbs, QUAL= White/refined'})"
0.09933333333333333,"frozenset({'Cheese, parmigiano reggiano, PROCESS= Grating', 'Breadcrumbs, QUAL= White/refined'})"
0.034333333333333334,"frozenset({'Chicken fresh meat, PART= Breast (as part-nature), PROCESS= Raw, no heat treatment', 'Breadcrumbs, QUAL= White/refined'})"
0.1255,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Breadcrumbs, QUAL= White/refined'})"
0.037,"frozenset({'Cooked pork ham', 'Breadcrumbs, QUAL= White/refined'})"
0.022833333333333334,"frozenset({'Courgettes, PROCESS= Raw, no heat treatment', 'Breadcrumbs, QUAL= White/refined'})"
0.04883333333333333,"frozenset({'Cow milk, semi skimmed (half fat)', 'Breadcrumbs, QUAL= White/refined'})"
0.09316666666666666,"frozenset({'Cow milk, whole', 'Breadcrumbs, QUAL= White/refined'})"
0.062,"frozenset({'Cow, ox or bull fresh meat, PARTCON= Including visible fat, PROCESS= Raw, no heat treatment', 'Breadcrumbs, QUAL= White/refined'})"
0.022833333333333334,"frozenset({'Croissant, PLACE= Food industry prepared', 'Breadcrumbs, QUAL= White/refined'})"
0.10466666666666667,"frozenset({'Dried durum pasta', 'Breadcrumbs, QUAL= White/refined'})"
0.024666666666666667,"frozenset({'Florence fennels, PROCESS= Raw, no heat treatment', 'Breadcrumbs, QUAL= White/refined'})"
0.1065,"frozenset({'Garlic, PROCESS= Raw, no heat treatment', 'Breadcrumbs, QUAL= White/refined'})"
0.044333333333333336,"frozenset({'Globe tomato, PROCESS= Raw, no heat treatment', 'Breadcrumbs, QUAL= White/refined'})"
0.026833333333333334,"frozenset({'Ham, pork', 'Breadcrumbs, QUAL= White/refined'})"
0.14416666666666667,"frozenset({'Breadcrumbs, QUAL= White/refined', 'Hen eggs, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.0295,"frozenset({'Juice, lemon', 'Breadcrumbs, QUAL= White/refined'})"
0.0585,"frozenset({'Lettuces, PROCESS= Raw, no heat treatment', 'Breadcrumbs, QUAL= White/refined'})"
0.0635,"frozenset({'Main-crop potatoes, PROCESS= Unprocessed', 'Breadcrumbs, QUAL= White/refined'})"
0.028333333333333332,"frozenset({'Meat extract', 'Breadcrumbs, QUAL= White/refined'})"
0.056,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Breadcrumbs, QUAL= White/refined'})"
0.10516666666666667,"frozenset({'Natural mineral water', 'Breadcrumbs, QUAL= White/refined'})"
0.17066666666666666,"frozenset({'Breadcrumbs, QUAL= White/refined', 'Olive oil, virgin or extra-virgin'})"
0.10866666666666666,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Breadcrumbs, QUAL= White/refined'})"
0.027666666666666666,"frozenset({'Oranges, PROCESS= Unprocessed', 'Breadcrumbs, QUAL= White/refined'})"
0.10083333333333333,"frozenset({'Parsley', 'Breadcrumbs, QUAL= White/refined'})"
0.024333333333333332,"frozenset({'Pears, PROCESS= Unprocessed', 'Breadcrumbs, QUAL= White/refined'})"
0.06483333333333334,"frozenset({'Plum tomato, PROCESS= Raw, no heat treatment', 'Breadcrumbs, QUAL= White/refined'})"
0.0575,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Breadcrumbs, QUAL= White/refined'})"
0.027666666666666666,"frozenset({'Breadcrumbs, QUAL= White/refined', 'Rice grain, polished, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.021833333333333333,"frozenset({'Rusk, refined flour', 'Breadcrumbs, QUAL= White/refined'})"
0.036166666666666666,"frozenset({'Seed oils, GEN= Unspecified', 'Breadcrumbs, QUAL= White/refined'})"
0.12466666666666666,"frozenset({'Sucrose (common sugar)', 'Breadcrumbs, QUAL= White/refined'})"
0.08016666666666666,"frozenset({'Tap water', 'Breadcrumbs, QUAL= White/refined'})"
0.026333333333333334,"frozenset({'Vinegar, wine', 'Breadcrumbs, QUAL= White/refined'})"
0.05566666666666667,"frozenset({'Wheat bread and rolls, semi-brown', 'Breadcrumbs, QUAL= White/refined'})"
0.07316666666666667,"frozenset({'Wheat bread and rolls, white (refined flour)', 'Breadcrumbs, QUAL= White/refined'})"
0.06216666666666667,"frozenset({'Wheat flour white', 'Breadcrumbs, QUAL= White/refined'})"
0.05433333333333333,"frozenset({'Wine, red', 'Breadcrumbs, QUAL= White/refined'})"
0.033666666666666664,"frozenset({'Wine, white', 'Breadcrumbs, QUAL= White/refined'})"
0.04033333333333333,"frozenset({'Butter', 'Calf fresh meat, PROCESS= Raw, no heat treatment'})"
0.061,"frozenset({'Butter', 'Carrots, PROCESS= Raw, no heat treatment'})"
0.04416666666666667,"frozenset({'Butter', 'Cavendishes, PROCESS= Unprocessed'})"
0.042333333333333334,"frozenset({'Celery leaves', 'Butter'})"
0.04033333333333333,"frozenset({'Cheese, grana padano', 'Butter'})"
0.11783333333333333,"frozenset({'Butter', 'Cheese, parmigiano reggiano, PROCESS= Grating'})"
0.1495,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Butter'})"
0.041166666666666664,"frozenset({'Cooked pork ham', 'Butter'})"
0.026166666666666668,"frozenset({'Butter', 'Courgettes, PROCESS= Raw, no heat treatment'})"
0.052833333333333336,"frozenset({'Cow milk, semi skimmed (half fat)', 'Butter'})"
0.12666666666666668,"frozenset({'Butter', 'Cow milk, whole'})"
0.05566666666666667,"frozenset({'Cow, ox or bull fresh meat, PARTCON= Including visible fat, PROCESS= Raw, no heat treatment', 'Butter'})"
0.026333333333333334,"frozenset({'Croissant, PLACE= Food industry prepared', 'Butter'})"
0.10483333333333333,"frozenset({'Dried durum pasta', 'Butter'})"
0.0275,"frozenset({'Florence fennels, PROCESS= Raw, no heat treatment', 'Butter'})"
0.024166666666666666,"frozenset({'Butter', 'Garden peas (without pods), PROCESS= Raw, no heat treatment'})"
0.099,"frozenset({'Garlic, PROCESS= Raw, no heat treatment', 'Butter'})"
0.049833333333333334,"frozenset({'Globe tomato, PROCESS= Raw, no heat treatment', 'Butter'})"
0.03816666666666667,"frozenset({'Ham, pork', 'Butter'})"
0.034,"frozenset({'Hen egg yolk, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed', 'Butter'})"
0.1385,"frozenset({'Butter', 'Hen eggs, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.03183333333333333,"frozenset({'Butter', 'Jam of fruit / vegetables, GEN= Unspecified, RACSOURCE= Fruit used as fruit'})"
0.042,"frozenset({'Juice, lemon', 'Butter'})"
0.025,"frozenset({'Butter', 'Kiwi fruits (green, red, yellow), PROCESS= Unprocessed'})"
0.020833333333333332,"frozenset({'Lemons, PARTCON= With peel, PROCESS= Unprocessed', 'Butter'})"
0.059833333333333336,"frozenset({'Butter', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.07933333333333334,"frozenset({'Butter', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.021166666666666667,"frozenset({'Mandarins, PROCESS= Unprocessed', 'Butter'})"
0.041,"frozenset({'Butter', 'Meat extract'})"
0.057666666666666665,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Butter'})"
0.14033333333333334,"frozenset({'Butter', 'Natural mineral water'})"
0.19633333333333333,"frozenset({'Butter', 'Olive oil, virgin or extra-virgin'})"
0.11866666666666667,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Butter'})"
0.034,"frozenset({'Oranges, PROCESS= Unprocessed', 'Butter'})"
0.0915,"frozenset({'Butter', 'Parsley'})"
0.0295,"frozenset({'Pears, PROCESS= Unprocessed', 'Butter'})"
0.059666666666666666,"frozenset({'Butter', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.07183333333333333,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Butter'})"
0.020833333333333332,"frozenset({'Quinces, PROCESS= Unprocessed', 'Butter'})"
0.0215,"frozenset({'Radicchio, PROCESS= Raw, no heat treatment', 'Butter'})"
0.034333333333333334,"frozenset({'Butter', 'Rice grain, polished, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.0225,"frozenset({'Ricotta, RACSOURCE= Cow milk, whole', 'Butter'})"
0.026,"frozenset({'Butter', 'Rusk, refined flour'})"
0.033666666666666664,"frozenset({'Seed oils, GEN= Unspecified', 'Butter'})"
0.028166666666666666,"frozenset({'Spinaches, PROCESS= Raw, no heat treatment', 'Butter'})"
0.16833333333333333,"frozenset({'Butter', 'Sucrose (common sugar)'})"
0.0275,"frozenset({'Butter', 'Swiss chards, PROCESS= Raw, no heat treatment'})"
0.08366666666666667,"frozenset({'Tap water', 'Butter'})"
0.031166666666666665,"frozenset({'Butter', 'Tea infusion (black, white), QUAL= Without added sugar'})"
0.036166666666666666,"frozenset({'Vinegar, wine', 'Butter'})"
0.051666666666666666,"frozenset({'Butter', 'Wheat bread and rolls, semi-brown'})"
